Date,Time,Input Source,Output Destination,Job Information,Page Information,Pages,Sheets,Job Status,Job Hierarchy,Job Number
30/03/2023,10:21:27,LPD:SGSIN1BL5031:Creating Intercompany Cost Recharge Request_August 2020_Updated.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,13,13,Completed,,868226c5-cea1-11ed-8000-1c7d22323175
30/03/2023,10:16:50,LPD:SGSIN1BL7186:2023 - MyClub Schedule.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,e88226c2-cea0-11ed-8000-1c7d22323175
30/03/2023,9:54:47,LPD:SGSIN1BL7011:16001:PowerPoint Presentation,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,d38226bf-ce9d-11ed-8000-1c7d22323175
30/03/2023,9:52:21,LPD:SGSIN1BL7041:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","     6
     1",4,Completed,,748226bc-ce9d-11ed-8000-1c7d22323175
30/03/2023,9:26:20,LPD:SGSIN1BL7235:WPLN_MTG_ 23 Mar 2023 (vetted).xlsx,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,2,1,Completed,,d80226b9-ce99-11ed-8000-1c7d22323175
30/03/2023,9:23:14,LPD:SGSIN1BL7235:WPLN_MTG_ 23 Mar 2023 (vetted).xlsx,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,2,1,Completed,,638226b6-ce99-11ed-8000-1c7d22323175
30/03/2023,9:22:24,LPD:SGSIN1BL5040:5 Apr Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,418226b3-ce99-11ed-8000-1c7d22323175
29/03/2023,18:09:35,LPD:SGSIN1BC7024:16001:U006CEA Vocab extension.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,10,10,Completed,,ba8226b0-ce19-11ed-8000-1c7d22323175
29/03/2023,18:09:24,LPD:SGSIN1BC7024:16001:U006CEA Handout v1.1.pdf,Center Output Tray,2 Sided:PCL6,Color:A4:Plain:White,30,20,Completed,,a28226ad-ce19-11ed-8000-1c7d22323175
29/03/2023,18:07:10,LPD:SGSIN1BC7024:16001:U005CEA Handout.pdf,Center Output Tray,2 Sided:PCL6,Color:A4:Plain:White,3,2,Completed,,700226aa-ce19-11ed-8000-1c7d22323175
29/03/2023,17:52:40,LPD:SGSIN1BL7212:16001:1.6 Latest Lesson Schedules.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,6c0226a7-ce17-11ed-8000-1c7d22323175
29/03/2023,17:22:19,LPD:SGSIN1BC4090:16001:Microsoft Word - Notes for  Exam Practice Activity 3 1,Center Output Tray,1 Pages Up:1 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","    10
    10",20,Completed,,228226a4-ce13-11ed-8000-1c7d22323175
29/03/2023,17:10:55,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,988226a3-ce11-11ed-8000-1c7d22323175
29/03/2023,17:03:40,LPD:SGSIN1BL7013:Microsoft Word - P1RD_T2_L13 - storybook running dictation,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,12,6,Completed,,858226a0-ce10-11ed-8000-1c7d22323175
29/03/2023,17:02:51,LPD:SGSIN1BL7013:Microsoft Word - P1RD_T2_L13 - S-blends story,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,7302269d-ce10-11ed-8000-1c7d22323175
29/03/2023,16:58:22,LPD:SGSIN1BL7013:Microsoft Word - P1RD_T2_L13 - Letter template,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,d382269a-ce0f-11ed-8000-1c7d22323175
29/03/2023,16:57:52,LPD:SGSIN1BL7013:Microsoft Word - P1RD_T2_L13 - HOMEWORK  blends spelling,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,bf022697-ce0f-11ed-8000-1c7d22323175
29/03/2023,16:16:14,HD:SGSIN1BL7041:LV1,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,5,3,Completed,,e7022696-ce09-11ed-8000-1c7d22323175
29/03/2023,15:50:38,LPD:SGSIN1BL5034:2023_05_01 Governance Manual Revision.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,40,20,Completed,,28822693-ce06-11ed-8000-1c7d22323175
29/03/2023,15:36:30,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,63822692-ce04-11ed-8000-1c7d22323175
29/03/2023,15:35:53,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,4d822691-ce04-11ed-8000-1c7d22323175
29/03/2023,15:35:10,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,33822690-ce04-11ed-8000-1c7d22323175
29/03/2023,15:34:47,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,2682268f-ce04-11ed-8000-1c7d22323175
29/03/2023,15:34:05,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,0c82268e-ce04-11ed-8000-1c7d22323175
29/03/2023,15:33:39,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,f882268d-ce03-11ed-8000-1c7d22323175
29/03/2023,15:23:07,LPD:SGSIN1BL5047:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,14,7,Completed,,7602268a-ce02-11ed-8000-1c7d22323175
29/03/2023,15:18:57,LPD:SGSIN1BL5047:Microsoft Word - Agreement for Talentvis Clean Copy (as of 28 Mar),Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,37,37,Completed,,dc022687-ce01-11ed-8000-1c7d22323175
29/03/2023,14:52:47,LPD:SGSIN1BL5047:RajahTann retainer fee invoice 3 March 23.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,2,1,Completed,,49822684-cdfe-11ed-8000-1c7d22323175
29/03/2023,14:44:49,LPD:SGSIN1BL7212:16001:PowerPoint Presentation.pdf,,1 Pages Up:PCL6,,,0,Deleted,,8a82267e-cdfc-11ed-8000-1c7d22323175
29/03/2023,14:42:01,LPD:SGSIN1BL7041:LV1,HD,PCL6,,5,,Completed,,cd022681-cdfc-11ed-8000-1c7d22323175
29/03/2023,14:32:15,Scanner,Right-Middle Output Tray,1 Sided,Color:A4:Plain:White,30,30,Completed,,5782267b-cdfb-11ed-8000-1c7d22323175
29/03/2023,14:31:28,Scanner,Right-Middle Output Tray,1 Sided,Color:A4:Plain:White,11,11,Completed,,47822678-cdfb-11ed-8000-1c7d22323175
29/03/2023,14:30:39,Scanner,Right-Middle Output Tray,2 Sided,Color:A4:Plain:White,22,11,Completed,,21022675-cdfb-11ed-8000-1c7d22323175
29/03/2023,14:27:39,LPD:SGSIN1BC7027:16001:K1_T2_L2_Story Worksheet.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,c9022672-cdfa-11ed-8000-1c7d22323175
29/03/2023,14:27:16,LPD:SGSIN1BC7027:16001:K1_T2_L2_Phonics Worksheet_y_z edited.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,bb82266f-cdfa-11ed-8000-1c7d22323175
29/03/2023,14:26:47,LPD:SGSIN1BC7027:16001:K1_T2_L2_Phonics Homework_x.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,a982266c-cdfa-11ed-8000-1c7d22323175
29/03/2023,13:51:51,LPD:SGSIN1BL5047:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,3,2,Completed,,c5822669-cdf5-11ed-8000-1c7d22323175
29/03/2023,13:48:59,LPD:SGSIN1BL5047:Single Sourcing Justification and Approval Form.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,3,2,Completed,,60022666-cdf5-11ed-8000-1c7d22323175
29/03/2023,13:48:26,LPD:SGSIN1BL5047:Accounts_Rajah__Tann_Co_Sec_Agreement_20160708_OFFICIAL.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,5,3,Completed,,48822663-cdf5-11ed-8000-1c7d22323175
29/03/2023,13:36:29,Scanner,SMTP:Kane Flaherty,PDF:MMR,Black & White,1,,Completed,,a0022660-cdf3-11ed-8000-1c7d22323175
29/03/2023,13:08:26,LPD:SGSIN1BL5047:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,3,2,Completed,,b482265d-cdef-11ed-8000-1c7d22323175
29/03/2023,12:57:57,LPD:SGSIN1BC7029:16001:Color Daily Routine Visual Planner and Cards.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,4,4,Completed,,3c82265a-cdee-11ed-8000-1c7d22323175
29/03/2023,12:57:53,LPD:SGSIN1BC7029:16001:Picture Cards.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,3a822657-cdee-11ed-8000-1c7d22323175
29/03/2023,12:12:04,LPD:SGSIN1BL5047:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,6,3,Completed,,d0022654-cde7-11ed-8000-1c7d22323175
29/03/2023,12:10:36,LPD:SGSIN1BL5047:Microsoft Word - SLA  KPIs Template,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,3,2,Completed,,9d822651-cde7-11ed-8000-1c7d22323175
29/03/2023,10:40:29,LPD:SGSIN1BL7041:Litigation Returns Form 2022_2023,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,15,8,Completed,,f782264e-cdda-11ed-8000-1c7d22323175
29/03/2023,9:58:05,Scanner,SMTP:Sandra Bodestyne,PDF:MMR,Black & White,3,,Completed,,2002264b-cdd5-11ed-8000-1c7d22323175
29/03/2023,9:41:38,LPD:SGSIN1BL7112:chrome-extension___mhjfbmdgcfjbbpaeojofohoefgiehjai_edge_pdf_index.html,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,1,1,Completed,,d3022648-cdd2-11ed-8000-1c7d22323175
29/03/2023,9:40:46,LPD:SGSIN1BL7112:chrome-extension___mhjfbmdgcfjbbpaeojofohoefgiehjai_edge_pdf_index.html,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,1,1,Completed,,b4022645-cdd2-11ed-8000-1c7d22323175
29/03/2023,9:38:11,LPD:SGSIN1BL7112:chrome-extension___mhjfbmdgcfjbbpaeojofohoefgiehjai_edge_pdf_index.html,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,59022642-cdd2-11ed-8000-1c7d22323175
29/03/2023,9:37:21,LPD:SGSIN1BL7112:chrome-extension___mhjfbmdgcfjbbpaeojofohoefgiehjai_edge_pdf_index.html,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,3982263f-cdd2-11ed-8000-1c7d22323175
29/03/2023,9:16:57,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,6082263e-cdcf-11ed-8000-1c7d22323175
29/03/2023,9:16:35,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,5302263d-cdcf-11ed-8000-1c7d22323175
29/03/2023,9:16:09,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,4382263c-cdcf-11ed-8000-1c7d22323175
29/03/2023,9:15:48,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,3702263b-cdcf-11ed-8000-1c7d22323175
29/03/2023,9:15:19,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,2482263a-cdcf-11ed-8000-1c7d22323175
29/03/2023,9:14:54,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,15022639-cdcf-11ed-8000-1c7d22323175
29/03/2023,9:01:51,LPD:SGSIN1BL5047:Book1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A3:Plain:White,2,2,Completed,,42822636-cdcd-11ed-8000-1c7d22323175
29/03/2023,8:30:39,LPD:SGSIN1BC0013:MyClub - Term 2 2023 Calendar.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,e5022633-cdc8-11ed-8000-1c7d22323175
29/03/2023,7:12:59,LPD:SGSIN1BL7041:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,5,3,Completed,,0a022630-cdbe-11ed-8000-1c7d22323175
29/03/2023,7:10:58,LPD:SGSIN1BL7041:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,3,2,Completed,,b382262d-cdbd-11ed-8000-1c7d22323175
28/03/2023,18:58:02,LPD:SGSIN1BL8001:HW5e_Beginner_Photocopiables_Unit_02 (1).pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,48,48,Completed,,4102262a-cd57-11ed-8000-1c7d22323175
28/03/2023,17:45:18,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,100,100,Completed,,de822629-cd4c-11ed-8000-1c7d22323175
28/03/2023,17:22:50,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,12022628-cd4a-11ed-8000-1c7d22323175
28/03/2023,17:22:26,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,08022627-cd4a-11ed-8000-1c7d22323175
28/03/2023,17:22:11,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,ff022626-cd49-11ed-8000-1c7d22323175
28/03/2023,17:21:54,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,f5022625-cd49-11ed-8000-1c7d22323175
28/03/2023,16:48:41,Scanner,SMTP:Joselyn Heng,PDF:JPEG,Color,4,,Completed,,50822622-cd45-11ed-8000-1c7d22323175
28/03/2023,16:48:28,Scanner,SMTP:Joselyn Heng,PDF:JPEG,Color,2,,Completed,,4a02261f-cd45-11ed-8000-1c7d22323175
28/03/2023,16:32:23,Scanner,SMTP:Ajay waranm,PDF:JPEG,Color,1,,Completed,,0b82261c-cd43-11ed-8000-1c7d22323175
28/03/2023,16:31:55,Scanner,SMTP:Ajay waranm,PDF:MMR,Black & White,1,,Completed,,fb822619-cd42-11ed-8000-1c7d22323175
28/03/2023,16:29:05,LPD:SGSIN1BL7135:16001:2nd Grade Spelling Words _ 200+ Spelling Words List For Second Graders,Center Output Tray,1 Pages Up:2 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","     3
     2",3,Completed,,87022616-cd42-11ed-8000-1c7d22323175
28/03/2023,16:28:44,Scanner,Right-Middle Output Tray,1 Sided,Color:A4:Plain:White,11,11,Completed,,7d822613-cd42-11ed-8000-1c7d22323175
28/03/2023,16:28:05,Scanner,Right-Middle Output Tray,2 Sided,Color:A4:Plain:White,90,60,Completed,,03822610-cd42-11ed-8000-1c7d22323175
28/03/2023,16:24:24,Scanner,Right-Middle Output Tray,2 Sided,Color:A4:Plain:White,33,22,Completed,,c602260d-cd41-11ed-8000-1c7d22323175
28/03/2023,16:22:19,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,11,11,Completed,,9d82260c-cd41-11ed-8000-1c7d22323175
28/03/2023,16:20:59,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,29,29,Completed,,6202260b-cd41-11ed-8000-1c7d22323175
28/03/2023,16:19:44,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,30,30,Completed,,32822608-cd41-11ed-8000-1c7d22323175
28/03/2023,16:18:30,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,10,10,Completed,,15822607-cd41-11ed-8000-1c7d22323175
28/03/2023,16:16:29,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,10,10,Completed,,cd822606-cd40-11ed-8000-1c7d22323175
28/03/2023,16:15:56,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,bf822605-cd40-11ed-8000-1c7d22323175
28/03/2023,16:14:42,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,92022604-cd40-11ed-8000-1c7d22323175
28/03/2023,16:14:07,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,7d022603-cd40-11ed-8000-1c7d22323175
28/03/2023,16:13:38,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,6d022602-cd40-11ed-8000-1c7d22323175
28/03/2023,16:12:57,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,4d0225ff-cd40-11ed-8000-1c7d22323175
28/03/2023,16:12:33,LPD:SGSIN1BL7118:document,Center Output Tray,1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,458225fc-cd40-11ed-8000-1c7d22323175
28/03/2023,16:05:40,LPD:SGSIN1BC7027:16001:George shrinks gap fill easy verbs.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,10,10,Completed,,4a0225f9-cd3f-11ed-8000-1c7d22323175
28/03/2023,16:05:18,LPD:SGSIN1BC7027:16001:T2 K2 Lesson 2 George Shrinks 2019.pdf,Center Output Tray,2 Sided:PCL6,Color:A4:Plain:White,20,10,Completed,,288225f6-cd3f-11ed-8000-1c7d22323175
28/03/2023,16:03:20,LPD:SGSIN1BC7027:16001:Long vowels worksheet 2019.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,fd0225f3-cd3e-11ed-8000-1c7d22323175
28/03/2023,16:03:19,LPD:SGSIN1BC7027:16001:Lesson 12 Phonics Review Worksheets 2019.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,f48225f0-cd3e-11ed-8000-1c7d22323175
28/03/2023,15:56:36,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,f08225ee-cd3d-11ed-8000-1c7d22323175
28/03/2023,15:56:35,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,f08225ee-cd3d-11ed-8000-1c7d22323175
28/03/2023,15:54:17,LPD:SGSIN1BL7235:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,b78225eb-cd3d-11ed-8000-1c7d22323175
28/03/2023,15:41:36,LPD:SGSIN1BL8001:sum-it-up.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,f28225e8-cd3b-11ed-8000-1c7d22323175
28/03/2023,15:41:07,LPD:SGSIN1BL8001:sum-it-up.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,d98225e5-cd3b-11ed-8000-1c7d22323175
28/03/2023,14:23:27,LPD:SGSIN1BL7118:BC ACRA 27.03.2023.pdf,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,5,5,Completed,,050225e2-cd31-11ed-8000-1c7d22323175
28/03/2023,14:15:19,LPD:SGSIN1BL7041:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,9,5,Completed,,d98225df-cd2f-11ed-8000-1c7d22323175
28/03/2023,13:52:40,LPD:SGSIN1BL5031:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,bb8225dc-cd2c-11ed-8000-1c7d22323175
28/03/2023,13:46:29,LPD:SGSIN1BL7040:Microsoft Word - change of class a4,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,4,4,Completed,,dc8225d9-cd2b-11ed-8000-1c7d22323175
28/03/2023,13:42:07,LPD:SGSIN1BL7186:2023 PT_Adults_T2_20230313.pdf,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,60,40,Completed,,ff8225d6-cd2a-11ed-8000-1c7d22323175
28/03/2023,13:36:37,LPD:SGSIN1BL7040:Microsoft Word - change of class a3,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,1,1,Completed,,7c8225d3-cd2a-11ed-8000-1c7d22323175
28/03/2023,13:30:40,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,a58225d2-cd29-11ed-8000-1c7d22323175
28/03/2023,13:30:17,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,988225d1-cd29-11ed-8000-1c7d22323175
28/03/2023,13:29:46,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,818225d0-cd29-11ed-8000-1c7d22323175
28/03/2023,13:29:22,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,760225cf-cd29-11ed-8000-1c7d22323175
28/03/2023,13:28:49,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,640225ce-cd29-11ed-8000-1c7d22323175
28/03/2023,12:24:34,LPD:SGSIN1BL5031:Microsoft Word - Study UK_video recording_KO_v1_28Mar2023,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,690225cb-cd20-11ed-8000-1c7d22323175
28/03/2023,12:00:17,LPD:SGSIN1BL7212:16001:JUB couse draft proposal (Elem).xlsx,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,4,2,Completed,,028225c8-cd1d-11ed-8000-1c7d22323175
28/03/2023,11:47:20,LPD:SGSIN1BL7041:Microsoft Word - Study UK_video recording_KO_v1_28Mar2023 (002),Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,308225c5-cd1b-11ed-8000-1c7d22323175
28/03/2023,9:54:15,LPD:SGSIN1BL5040:5 Apr Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,6c0225c2-cd0b-11ed-8000-1c7d22323175
28/03/2023,9:53:12,LPD:SGSIN1BL5040:4 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,470225bf-cd0b-11ed-8000-1c7d22323175
28/03/2023,9:52:06,LPD:SGSIN1BL5040:3 Apr Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,1f0225bc-cd0b-11ed-8000-1c7d22323175
28/03/2023,9:51:02,LPD:SGSIN1BL5040:1 Apr Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,f90225b9-cd0a-11ed-8000-1c7d22323175
28/03/2023,9:49:52,LPD:SGSIN1BL5040:30 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,cf0225b6-cd0a-11ed-8000-1c7d22323175
28/03/2023,9:45:36,LPD:SGSIN1BL7212:16001:JUB couse draft proposal (Pre-Int).xlsx,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,4,2,Completed,,328225b3-cd0a-11ed-8000-1c7d22323175
28/03/2023,9:43:53,LPD:SGSIN1BL7212:16001:JUB couse draft proposal (Elem).xlsx,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,4,2,Completed,,ef8225b0-cd09-11ed-8000-1c7d22323175
28/03/2023,8:01:02,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,9c8225af-ccfb-11ed-8000-1c7d22323175
28/03/2023,7:59:59,"LPD:SGSIN1BC0013:iPad Apps for Learners with Dyslexia, Reading and Writing Difficulties [2016] CALL Scotland.pdf",Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,568225ac-ccfb-11ed-8000-1c7d22323175
28/03/2023,0:51:51,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,8a8225aa-ccbf-11ed-8000-1c7d22323175
28/03/2023,0:51:48,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,8a8225aa-ccbf-11ed-8000-1c7d22323175
27/03/2023,19:20:46,LPD:SGSIN1BC7027:16001:Unit 2A part 1.pdf,Center Output Tray,2 Sided:PCL6,Color:A4:Plain:White,14,7,Completed,,648225a7-cc8f-11ed-8000-1c7d22323175
27/03/2023,18:58:45,LPD:SGSIN1BL7040:MyClub - Term 2 2023 Calendar.pub,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,1,1,Completed,,df0225a3-cc8d-11ed-8000-1c7d22323175
27/03/2023,18:56:19,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,5,5,Completed,,f68225a6-cc8d-11ed-8000-1c7d22323175
27/03/2023,18:55:53,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,5,5,Completed,,d18225a0-cc8d-11ed-8000-1c7d22323175
27/03/2023,18:54:39,LPD:SGSIN1BL7040:MyClub - Term 2 2023 Calendar.pub,,1 Pages Up:PCL6,,,0,Deleted,,6582259d-cc8d-11ed-8000-1c7d22323175
27/03/2023,17:38:03,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,0b82259a-cc83-11ed-8000-1c7d22323175
27/03/2023,17:37:23,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,f4022597-cc82-11ed-8000-1c7d22323175
27/03/2023,17:37:04,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,e8822594-cc82-11ed-8000-1c7d22323175
27/03/2023,17:36:45,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,dd022591-cc82-11ed-8000-1c7d22323175
27/03/2023,17:35:48,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,bb02258e-cc82-11ed-8000-1c7d22323175
27/03/2023,17:35:09,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,a402258b-cc82-11ed-8000-1c7d22323175
27/03/2023,17:34:52,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,9a022588-cc82-11ed-8000-1c7d22323175
27/03/2023,17:34:18,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,85822585-cc82-11ed-8000-1c7d22323175
27/03/2023,17:33:38,Scanner,Center Output Tray,1 Sided,Black & White:A3:Plain:White,1,1,Completed,,6f022582-cc82-11ed-8000-1c7d22323175
27/03/2023,15:47:25,Scanner,SMTP:SG Mobility,PDF:MMR,Black & White,2,,Completed,,8e02257f-cc73-11ed-8000-1c7d22323175
27/03/2023,15:43:42,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,10,10,Completed,,0a82257c-cc73-11ed-8000-1c7d22323175
27/03/2023,15:42:19,LPD:SGSIN1BL7040:MyClub - Term 2 2023 Calendar.pub,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,4,4,Completed,,6b022579-cc72-11ed-8000-1c7d22323175
